Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_4671203889895341;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0196;0.3879;0;0;0.0000;0.0196;0.3976;Qwen 2.5-1.5B
ID_4043924606392112;0.1803;0.1437;0.0000;0.4000;0.2000;0.0000;0.1481;0.1481;0.0417;0.2833;0.6588;5;5;0.0417;0.2867;0.6324;Qwen 2.5-1.5B
ID_9170893104155674;0.0000;0.0341;0.0000;0.0000;0.0500;0.0000;0.0000;0.0370;0.0000;0.0316;0.6138;0;1;0.0022;0.1105;0.6049;Qwen 2.5-1.5B
ID_3991335284097878;0.2465;0.2567;0.2000;0.3000;0.2000;0.0714;0.2143;0.2857;0.0649;0.5472;0.6462;4;5;0.0869;0.6415;0.5731;Qwen 2.5-1.5B
ID_1802668440782138;0.6332;0.6508;0.8000;0.5000;0.5500;0.1905;0.2381;0.5238;0.2202;0.6216;0.4007;5;11;0.3796;0.7500;0.5611;Qwen 2.5-1.5B
ID_0211323355347168;0.1636;0.2011;0.2000;0.2000;0.2500;0.0333;0.0667;0.1667;0.0278;0.2325;0.6394;4;9;0.0519;0.3377;0.7594;Qwen 2.5-1.5B
ID_5635972225700254;0.5329;0.4378;0.4000;0.5000;0.4000;0.0800;0.2000;0.3200;0.1251;0.2897;0.5897;5;9;0.1691;0.4953;0.5957;Qwen 2.5-1.5B
ID_1616204547689304;0.1047;0.1104;0.2000;0.1000;0.1000;0.0526;0.0526;0.1053;0.0132;0.4085;0.7102;2;4;0.0193;0.5214;0.7278;Qwen 2.5-1.5B
ID_0560039556461253;0.4475;0.4243;0.8000;0.5000;0.4500;0.0800;0.1000;0.1800;0.0900;0.2662;0.7667;5;9;0.1242;0.4320;0.7189;Qwen 2.5-1.5B
ID_3455204481678421;0.7027;0.5113;0.8000;0.7000;0.4000;0.1053;0.1842;0.2105;0.1584;0.5888;0.5775;7;9;0.1701;0.5971;0.6618;Qwen 2.5-1.5B
ID_8938461112152405;0.3680;0.3779;0.4000;0.2000;0.3000;0.0800;0.0800;0.2400;0.0800;0.4095;0.6748;3;7;0.1254;0.4353;0.5602;Qwen 2.5-1.5B
ID_5552833362200954;0.3503;0.2500;0.2000;0.4000;0.2000;0.0400;0.1600;0.1600;0.0643;0.2584;0.5300;4;4;0.0643;0.2921;0.5443;Qwen 2.5-1.5B
ID_0914668307033301;0.4504;0.4039;0.2000;0.4000;0.2000;0.0714;0.2857;0.2857;0.1544;0.5755;0.7859;4;5;0.1544;0.5891;0.7747;Qwen 2.5-1.5B
ID_1990435630619505;0.3529;0.3290;0.4000;0.2000;0.1500;0.1000;0.1000;0.1500;0.1000;0.4405;0.6153;5;6;0.1107;0.4762;0.6407;Qwen 2.5-1.5B
ID_4962820320879891;0.1770;0.2909;0.2000;0.3000;0.4000;0.0222;0.0667;0.1778;0.0190;0.3245;0.7024;3;8;0.0617;0.4075;0.6981;Qwen 2.5-1.5B
ID_0084300900034108;0.3590;0.2939;0.4000;0.2000;0.1000;0.1053;0.1053;0.1053;0.1053;0.1776;0.7585;2;2;0.1053;0.2336;0.7540;Qwen 2.5-1.5B
ID_1888879974374014;0.7412;0.5559;0.6000;0.7000;0.4500;0.0882;0.2059;0.2647;0.1664;0.3316;0.7624;7;10;0.2022;0.3564;0.7283;Qwen 2.5-1.5B
ID_3061734732654188;0.2410;0.3049;0.0000;0.4000;0.4000;0.0000;0.1667;0.3333;0.0494;0.1739;0.7182;5;9;0.1229;0.3261;0.7010;Qwen 2.5-1.5B
ID_3594651355252245;0.3440;0.3034;0.4000;0.3000;0.2000;0.0952;0.1429;0.1905;0.0918;0.1061;0.6249;4;5;0.1024;0.1973;0.6614;Qwen 2.5-1.5B
ID_8739431159426389;0.0948;0.1700;0.2000;0.1000;0.2000;0.0286;0.0286;0.1143;0.0071;0.0433;0.7073;1;4;0.0245;0.1038;0.6891;Qwen 2.5-1.5B
ID_7050638697696950;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0063;0.6307;0;0;0.0000;0.0063;0.6048;Qwen 2.5-1.5B
ID_3781815204303241;0.2854;0.2593;0.6000;0.3000;0.2000;0.1111;0.1111;0.1481;0.0654;0.3120;0.6877;3;4;0.0789;0.3386;0.7347;Qwen 2.5-1.5B
ID_3394181280355442;0.1105;0.1179;0.4000;0.2000;0.1500;0.1429;0.1429;0.2143;0.0464;0.1437;0.6804;3;4;0.0598;0.1796;0.6982;Qwen 2.5-1.5B
ID_7927685281122435;0.2565;0.2968;0.6000;0.4000;0.3500;0.1111;0.1481;0.2593;0.0858;0.4141;0.7167;4;7;0.1344;0.6172;0.7079;Qwen 2.5-1.5B
ID_3900177177421722;0.3689;0.2819;0.4000;0.2000;0.1000;0.1000;0.1000;0.1000;0.1000;0.8417;0.6584;3;4;0.1000;0.8458;0.7195;Qwen 2.5-1.5B
ID_0915732258069388;0.7201;0.5858;0.6000;0.6000;0.3500;0.1579;0.3158;0.3684;0.2446;0.2331;0.6175;6;7;0.2651;0.2627;0.6241;Qwen 2.5-1.5B
ID_6341248082936350;0.3301;0.2131;0.4000;0.2000;0.1000;0.0488;0.0488;0.0488;0.0407;0.3529;0.6369;2;2;0.0407;0.4412;0.6990;Qwen 2.5-1.5B
ID_8634866589762862;0.0606;0.1421;0.0000;0.1000;0.2000;0.0000;0.0526;0.2105;0.0088;0.2830;0.7110;1;4;0.0477;0.3779;0.6930;Qwen 2.5-1.5B
ID_8992951405803858;0.1420;0.1314;0.0000;0.2000;0.1500;0.0000;0.1000;0.1500;0.0183;0.2308;0.6714;2;3;0.0258;0.2829;0.6696;Qwen 2.5-1.5B
ID_8555278845050226;0.1373;0.1282;0.2000;0.2000;0.1500;0.0263;0.0526;0.0789;0.0140;0.2126;0.7442;2;3;0.0212;0.2835;0.7195;Qwen 2.5-1.5B
ID_6420054948441113;0.0634;0.0907;0.0000;0.2000;0.2000;0.0000;0.0476;0.0952;0.0099;0.4000;0.6001;2;4;0.0214;0.4976;0.4900;Qwen 2.5-1.5B
ID_3784957422020764;0.5389;0.3947;0.8000;0.4000;0.2500;0.1176;0.1176;0.1471;0.1044;0.3416;0.5682;4;5;0.1178;0.3986;0.5712;Qwen 2.5-1.5B
ID_2747150211073176;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5780;0;0;0.0000;0.0000;0.5780;Qwen 2.5-1.5B
ID_6646435354431954;0.2259;0.2939;0.4000;0.2000;0.1500;0.1818;0.1818;0.2727;0.1061;0.2288;0.6135;2;4;0.1221;0.2549;0.6643;Qwen 2.5-1.5B
ID_2121686219033754;0.5321;0.3583;0.6000;0.4000;0.2500;0.0882;0.1176;0.1471;0.1005;0.1461;0.8004;4;5;0.1097;0.2247;0.7978;Qwen 2.5-1.5B
ID_0517841867884236;0.5077;0.3941;0.6000;0.4000;0.3000;0.0625;0.0833;0.1250;0.0625;0.5890;0.6514;4;6;0.0749;0.7120;0.6982;Qwen 2.5-1.5B
ID_6562497517787376;0.4671;0.3584;0.4000;0.4000;0.3000;0.0556;0.1111;0.1667;0.0693;0.3103;0.6778;4;7;0.0896;0.3229;0.7409;Qwen 2.5-1.5B
ID_2253678905578777;0.3508;0.2753;0.4000;0.4000;0.2500;0.0526;0.1053;0.1316;0.0789;0.5208;0.5631;5;6;0.0909;0.5208;0.4654;Qwen 2.5-1.5B
ID_8884263402852992;0.2160;0.2852;0.2000;0.3000;0.2000;0.1111;0.3333;0.4444;0.1021;0.8462;0.6232;3;6;0.1299;0.8615;0.6542;Qwen 2.5-1.5B
ID_3669511350633933;0.3594;0.3015;0.6000;0.5000;0.3500;0.1071;0.1786;0.2500;0.1067;0.1212;0.6626;5;7;0.1399;0.1939;0.6652;Qwen 2.5-1.5B
ID_1046967561370777;0.0851;0.1808;0.2000;0.1000;0.1000;0.0909;0.0909;0.1818;0.0303;0.4189;0.5815;1;2;0.0443;0.5676;0.6399;Qwen 2.5-1.5B
ID_0095550072802463;0.2015;0.1923;0.2000;0.3000;0.2000;0.0625;0.1875;0.2500;0.0708;0.1774;0.7646;3;4;0.0840;0.2742;0.7293;Qwen 2.5-1.5B
ID_2658762200370578;0.3547;0.3152;0.2000;0.3000;0.2000;0.0625;0.1875;0.2500;0.0729;0.1618;0.5222;3;4;0.0908;0.2081;0.6345;Qwen 2.5-1.5B
ID_0700137809969252;0.2740;0.2143;0.2000;0.3000;0.1500;0.0476;0.1429;0.1429;0.0437;0.2614;0.7787;5;5;0.0437;0.2801;0.7752;Qwen 2.5-1.5B
ID_2713375538068664;0.0113;0.0750;0.0000;0.0000;0.0500;0.0000;0.0000;0.0769;0.0000;0.2304;0.6673;1;3;0.0070;0.4304;0.6494;Qwen 2.5-1.5B
ID_3867942762661182;0.5055;0.3635;0.8000;0.4000;0.2500;0.1176;0.1176;0.1471;0.1118;0.3036;0.7196;4;5;0.1231;0.4643;0.7335;Qwen 2.5-1.5B
ID_4548734294382889;0.3402;0.3065;0.4000;0.5000;0.4000;0.0500;0.1250;0.2000;0.0615;0.3995;0.7274;5;8;0.0949;0.4874;0.7217;Qwen 2.5-1.5B
ID_7930540518087267;0.2932;0.3463;0.4000;0.4000;0.4000;0.0870;0.1739;0.3478;0.0772;0.4064;0.6375;5;9;0.1576;0.4809;0.6649;Qwen 2.5-1.5B
ID_3852736184581900;0.4000;0.4376;0.6000;0.3000;0.4000;0.1071;0.1071;0.2857;0.0750;0.4444;0.6914;3;8;0.1464;0.4938;0.6007;Qwen 2.5-1.5B
ID_7591029585871788;0.3838;0.4493;0.4000;0.5000;0.4500;0.1333;0.3333;0.6000;0.1687;0.4667;0.6027;6;10;0.2860;0.5556;0.6896;Qwen 2.5-1.5B
ID_4028993334703256;0.5390;0.4450;0.8000;0.7000;0.4000;0.0976;0.1707;0.1951;0.1559;0.6057;0.6877;7;8;0.1736;0.6237;0.7106;Qwen 2.5-1.5B
ID_8906707362461289;0.3473;0.3473;0.4000;0.2000;0.1000;0.3333;0.3333;0.3333;0.1667;0.1875;0.7491;2;2;0.1667;0.4062;0.7631;Qwen 2.5-1.5B
ID_7913302545613108;0.4284;0.3429;0.4000;0.3000;0.1500;0.1250;0.1875;0.1875;0.1484;0.2746;0.7149;3;3;0.1484;0.3380;0.5962;Qwen 2.5-1.5B
ID_2329499237357364;0.3611;0.3229;0.2000;0.2000;0.1500;0.0667;0.1333;0.2000;0.0857;0.0852;0.6307;2;3;0.1024;0.1080;0.7143;Qwen 2.5-1.5B
ID_0717367953543712;0.1491;0.2046;0.0000;0.2000;0.1500;0.0000;0.2222;0.3333;0.0437;0.5541;0.6060;2;3;0.0740;0.5676;0.6051;Qwen 2.5-1.5B
ID_6019754377229990;0.3319;0.2142;0.4000;0.3000;0.1500;0.0571;0.0857;0.0857;0.0440;0.4301;0.3535;4;4;0.0440;0.4328;0.4886;Qwen 2.5-1.5B
ID_1601050225496140;0.1098;0.2269;0.0000;0.2000;0.3500;0.0000;0.0667;0.2333;0.0151;0.1684;0.6612;2;7;0.0661;0.7579;0.6769;Qwen 2.5-1.5B
ID_5957855817378897;0.4361;0.3683;0.6000;0.4000;0.3000;0.1000;0.1333;0.2000;0.0922;0.1411;0.7204;4;6;0.1162;0.1909;0.6990;Qwen 2.5-1.5B
ID_1349279406406034;0.0714;0.2124;0.2000;0.1000;0.2000;0.0556;0.0556;0.2222;0.0185;0.3750;0.6039;2;5;0.0464;0.4500;0.6691;Qwen 2.5-1.5B
ID_1290711673273506;0.4546;0.4230;0.4000;0.4000;0.2500;0.0870;0.1739;0.2174;0.1062;0.5397;0.6913;5;8;0.1197;0.5714;0.7152;Qwen 2.5-1.5B
ID_2402401592333107;0.1946;0.2539;0.2000;0.2000;0.2000;0.0625;0.1250;0.2500;0.0387;0.0486;0.6418;3;6;0.0710;0.3405;0.6882;Qwen 2.5-1.5B
ID_0036129846822289;0.6776;0.6062;0.8000;0.7000;0.6000;0.1429;0.2500;0.4286;0.2149;0.4476;0.5844;7;12;0.3160;0.5238;0.5455;Qwen 2.5-1.5B
ID_7937368027614414;0.0690;0.1966;0.2000;0.1000;0.2500;0.0345;0.0345;0.1724;0.0172;0.2852;0.6261;2;8;0.0514;0.4502;0.5892;Qwen 2.5-1.5B
ID_9065501029560884;0.2985;0.2416;0.2000;0.2000;0.1000;0.0417;0.0833;0.0833;0.0556;0.0809;0.7230;2;2;0.0556;0.1149;0.7712;Qwen 2.5-1.5B
ID_6886593430683676;0.2934;0.3273;0.2000;0.3000;0.3000;0.0455;0.1364;0.2727;0.0530;0.1220;0.5777;4;9;0.1014;0.1707;0.6361;Qwen 2.5-1.5B
ID_9362686215096702;0.2350;0.2225;0.2000;0.3000;0.3000;0.0222;0.0667;0.1333;0.0190;0.1791;0.6999;4;7;0.0445;0.3152;0.7239;Qwen 2.5-1.5B
ID_3746397954560718;0.0739;0.0704;0.0000;0.1000;0.0500;0.0000;0.0769;0.0769;0.0096;0.1064;0.7042;2;3;0.0096;0.2766;0.7161;Qwen 2.5-1.5B
ID_7561487411080800;0.6898;0.5199;0.8000;0.6000;0.4000;0.0976;0.1463;0.1951;0.1242;0.5448;0.7122;6;8;0.1524;0.5509;0.7570;Qwen 2.5-1.5B
ID_9080862012369372;0.0681;0.1092;0.0000;0.0000;0.0500;0.0000;0.0000;0.1111;0.0000;0.3778;0.7151;2;4;0.0101;0.4278;0.6847;Qwen 2.5-1.5B
ID_2938011667744143;0.3309;0.2135;0.4000;0.4000;0.2000;0.0426;0.0851;0.0851;0.0330;0.4167;0.5953;4;4;0.0330;0.5093;0.6537;Qwen 2.5-1.5B
ID_1455327138239823;0.5654;0.3649;0.4000;0.5000;0.2500;0.0690;0.1724;0.1724;0.1182;0.3387;0.6054;5;5;0.1182;0.4032;0.4857;Qwen 2.5-1.5B
ID_4787380927153288;0.3313;0.3143;0.4000;0.3000;0.3500;0.0455;0.0682;0.1591;0.0303;0.3060;0.6765;4;8;0.0621;0.4921;0.6847;Qwen 2.5-1.5B
ID_4470314114687099;0.3843;0.3561;0.4000;0.3000;0.3000;0.0625;0.0938;0.1875;0.0586;0.3213;0.6601;3;6;0.0904;0.4129;0.6256;Qwen 2.5-1.5B
ID_4594174520904857;0.2051;0.1916;0.2000;0.2000;0.2500;0.0323;0.0645;0.1613;0.0233;0.0523;0.6678;2;6;0.0513;0.1895;0.7738;Qwen 2.5-1.5B
ID_1537768249023926;0.4323;0.3005;0.4000;0.3000;0.2000;0.0833;0.1250;0.1667;0.1012;0.0843;0.6862;3;5;0.1140;0.1432;0.7141;Qwen 2.5-1.5B
ID_5006741787749124;0.2316;0.2538;0.4000;0.2000;0.1500;0.1818;0.1818;0.2727;0.1515;0.1064;0.7023;3;5;0.1742;0.1631;0.7454;Qwen 2.5-1.5B
ID_7199755730477708;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1030;0.7063;0;0;0.0000;0.1330;0.7520;Qwen 2.5-1.5B
ID_5969636750048659;0.0990;0.1599;0.0000;0.1000;0.1000;0.0000;0.0769;0.1538;0.0128;0.3085;0.6969;4;8;0.0238;0.3471;0.7268;Qwen 2.5-1.5B
ID_4670907354729674;0.4568;0.4568;0.6000;0.4000;0.2000;0.3333;0.4444;0.4444;0.3241;0.1667;0.6207;4;4;0.3241;0.2833;0.7288;Qwen 2.5-1.5B
ID_2878770983264825;0.1385;0.1329;0.2000;0.2000;0.1500;0.0400;0.0800;0.1200;0.0489;0.2344;0.7041;2;3;0.0598;0.2917;0.7147;Qwen 2.5-1.5B
ID_6712204853062196;0.5186;0.4688;0.8000;0.5000;0.4000;0.1379;0.1724;0.2759;0.1416;0.5096;0.6837;5;9;0.1843;0.5385;0.6646;Qwen 2.5-1.5B
ID_6644811083291335;0.3996;0.3535;0.6000;0.3000;0.2500;0.1200;0.1200;0.2000;0.1100;0.8080;0.6134;3;5;0.1318;0.8333;0.5934;Qwen 2.5-1.5B
ID_9092587237114334;0.4153;0.2680;0.6000;0.3000;0.1500;0.0909;0.0909;0.0909;0.0687;0.2007;0.6843;3;3;0.0687;0.2192;0.7726;Qwen 2.5-1.5B
ID_3551809247862378;0.1606;0.2843;0.2000;0.1000;0.2000;0.1250;0.1250;0.5000;0.0312;0.3934;0.6825;2;5;0.1237;0.4426;0.7389;Qwen 2.5-1.5B
ID_5061261000226463;0.0496;0.1804;0.0000;0.1000;0.2500;0.0000;0.0455;0.2273;0.0065;0.1218;0.6660;1;5;0.0496;0.3540;0.6601;Qwen 2.5-1.5B
ID_8643734175886873;0.1688;0.2301;0.4000;0.3000;0.3000;0.0714;0.1071;0.2143;0.0702;0.5875;0.6457;3;6;0.1058;0.6250;0.6737;Qwen 2.5-1.5B
ID_8797735093080763;0.4274;0.3131;0.6000;0.5000;0.3000;0.1154;0.1923;0.2308;0.1128;0.1935;0.7849;5;6;0.1306;0.4032;0.8170;Qwen 2.5-1.5B
ID_2302314954133011;0.3016;0.2873;0.4000;0.2000;0.1500;0.0870;0.0870;0.1304;0.0725;0.3158;0.6123;2;3;0.0812;0.3333;0.6960;Qwen 2.5-1.5B
ID_7396818382676736;0.5784;0.5055;0.6000;0.6000;0.4500;0.0882;0.1765;0.2647;0.1313;0.3324;0.6414;7;11;0.1808;0.6569;0.6922;Qwen 2.5-1.5B
ID_2382469130424035;0.5722;0.5547;0.8000;0.7000;0.6500;0.0976;0.1707;0.3171;0.1551;0.6954;0.3130;8;15;0.2497;0.7351;0.3929;Qwen 2.5-1.5B
ID_0751166458904189;0.6462;0.5056;0.8000;0.6000;0.4500;0.0976;0.1463;0.2195;0.1209;0.3929;0.6825;6;10;0.1547;0.3929;0.7208;Qwen 2.5-1.5B
ID_1433102143096276;0.5113;0.4846;0.6000;0.4000;0.2000;0.2727;0.3636;0.3636;0.2429;0.7927;0.7834;4;5;0.2429;0.8171;0.7504;Qwen 2.5-1.5B
ID_5370050614825156;0.1895;0.1619;0.2000;0.2000;0.1500;0.0286;0.0571;0.0857;0.0357;0.1884;0.6515;4;5;0.0435;0.2536;0.6790;Qwen 2.5-1.5B
ID_6293663565260182;0.3996;0.4043;0.4000;0.3000;0.2500;0.1176;0.1765;0.2941;0.1201;0.2628;0.6557;3;5;0.1553;0.3066;0.6667;Qwen 2.5-1.5B
ID_0611351138131709;0.7076;0.7609;1.0000;0.8000;0.7000;0.1923;0.3077;0.5385;0.2818;0.6069;0.6196;8;14;0.4619;0.6276;0.6408;Qwen 2.5-1.5B
ID_7583826391876379;0.3231;0.2884;0.2000;0.3000;0.2500;0.0385;0.1154;0.1923;0.0657;0.5263;0.6333;3;5;0.0834;0.6842;0.6859;Qwen 2.5-1.5B
ID_0059762188104357;0.5159;0.4462;0.6000;0.5000;0.4000;0.1200;0.2000;0.3200;0.1335;0.7097;0.5286;5;9;0.1922;0.8710;0.5362;Qwen 2.5-1.5B
ID_6052239712915301;0.1470;0.1427;0.2000;0.2000;0.2000;0.0294;0.0588;0.1176;0.0212;0.3097;0.6195;4;6;0.0358;0.3178;0.7188;Qwen 2.5-1.5B
ID_6200337581440834;0.2673;0.2567;0.4000;0.2000;0.2000;0.0606;0.0606;0.1212;0.0505;0.4844;0.6821;2;4;0.0629;0.6172;0.6739;Qwen 2.5-1.5B
ID_6405951782839858;0.1317;0.1187;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1429;0.6795;5;6;0.0000;0.3469;0.7704;Qwen 2.5-1.5B
ID_7456235597127456;0.1601;0.1831;0.4000;0.2000;0.1500;0.1250;0.1250;0.1875;0.0625;0.1894;0.7557;2;3;0.0729;0.2674;0.6924;Qwen 2.5-1.5B
ID_7254377052595883;0.6903;0.6480;1.0000;0.8000;0.5500;0.2381;0.3810;0.5238;0.3629;0.5671;0.5577;8;12;0.4612;0.5915;0.6284;Qwen 2.5-1.5B
ID_8273262094488441;0.2916;0.2605;0.4000;0.6000;0.3500;0.0588;0.1765;0.2059;0.0879;0.3922;0.7257;6;8;0.1000;0.6569;0.7260;Qwen 2.5-1.5B
ID_7525404075009709;0.4441;0.3360;0.6000;0.3000;0.2500;0.0882;0.0882;0.1471;0.0765;0.7321;0.6821;3;5;0.0937;0.7589;0.6628;Qwen 2.5-1.5B
ID_2659526671827929;0.4603;0.2971;0.8000;0.5000;0.2500;0.0800;0.1000;0.1000;0.0686;0.3514;0.7171;5;5;0.0686;0.3543;0.7339;Qwen 2.5-1.5B
ID_5436929276473133;0.3052;0.3399;0.4000;0.2000;0.3000;0.0426;0.0426;0.1277;0.0298;0.8760;0.6113;2;6;0.0549;0.9070;0.5824;Qwen 2.5-1.5B
ID_2019624495480547;0.4895;0.5028;1.0000;0.7000;0.5500;0.1250;0.1750;0.2750;0.1694;0.3272;0.6415;7;11;0.2426;0.3519;0.5713;Qwen 2.5-1.5B
ID_0101573130155769;0.4494;0.3819;0.6000;0.5000;0.3500;0.1304;0.2174;0.3043;0.1341;0.8333;0.5902;5;7;0.1831;0.8846;0.6287;Qwen 2.5-1.5B
ID_1759328747578795;0.2399;0.1809;0.2000;0.3000;0.1500;0.0588;0.1765;0.1765;0.0503;0.1229;0.7795;3;3;0.0503;0.1695;0.7635;Qwen 2.5-1.5B
ID_3376750892363066;0.3270;0.2237;0.6000;0.4000;0.2000;0.1034;0.1379;0.1379;0.0814;0.2980;0.7059;5;5;0.0814;0.3131;0.7194;Qwen 2.5-1.5B
ID_3832957669189657;0.4099;0.3704;0.4000;0.5000;0.4000;0.0588;0.1471;0.2353;0.0752;0.3683;0.5803;5;8;0.1151;0.4721;0.5606;Qwen 2.5-1.5B
ID_6985916875607463;0.0273;0.1379;0.0000;0.1000;0.2000;0.0000;0.0400;0.1600;0.0040;0.2724;0.5031;1;4;0.0302;0.3301;0.6176;Qwen 2.5-1.5B
ID_0271756813168869;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.6683;0;0;0.0000;0.0000;0.6675;Qwen 2.5-1.5B
ID_2515147908021339;0.6173;0.3984;0.8000;0.5000;0.2500;0.0816;0.1020;0.1020;0.0895;0.4949;0.6861;5;5;0.0895;0.4949;0.7502;Qwen 2.5-1.5B
ID_4463851260628939;0.2913;0.2640;0.4000;0.4000;0.3000;0.0606;0.1212;0.1818;0.0554;0.1912;0.5837;4;6;0.0822;0.2451;0.4998;Qwen 2.5-1.5B
ID_1103843322667635;0.4531;0.3984;0.4000;0.4000;0.3500;0.0606;0.1212;0.2121;0.0727;0.4351;0.6490;4;7;0.1079;0.5496;0.6484;Qwen 2.5-1.5B
ID_0351531509597193;0.3220;0.3160;0.4000;0.4000;0.3500;0.0556;0.1111;0.1944;0.0431;0.2044;0.6781;4;7;0.0773;0.2701;0.6662;Qwen 2.5-1.5B
ID_1602277501575415;0.2150;0.1535;0.2000;0.2000;0.1000;0.0333;0.0667;0.0667;0.0241;0.1790;0.7454;3;3;0.0241;0.2716;0.7434;Qwen 2.5-1.5B
ID_1519722333222743;0.3334;0.2882;0.4000;0.6000;0.3500;0.0870;0.2609;0.3043;0.1310;0.2553;0.6397;6;7;0.1489;0.2926;0.6738;Qwen 2.5-1.5B
ID_0198281726965444;0.2240;0.1599;0.4000;0.2000;0.1000;0.0909;0.0909;0.0909;0.0409;0.1564;0.6873;2;2;0.0409;0.1728;0.6585;Qwen 2.5-1.5B
ID_2397508258376320;0.4085;0.3422;0.4000;0.3000;0.2000;0.1250;0.1875;0.2500;0.1354;0.9125;0.6447;3;4;0.1581;0.9250;0.6271;Qwen 2.5-1.5B
ID_3243382843704500;0.2292;0.2476;0.2000;0.1000;0.1500;0.0455;0.0455;0.1364;0.0455;0.2571;0.6451;2;4;0.0635;0.3143;0.5992;Qwen 2.5-1.5B
ID_7908961016619339;0.3786;0.3557;0.4000;0.3000;0.3000;0.0909;0.1364;0.2727;0.0831;0.2714;0.6318;3;7;0.1201;0.3714;0.6515;Qwen 2.5-1.5B
ID_0612547523125517;0.3895;0.4014;0.2000;0.4000;0.4000;0.0333;0.1333;0.2667;0.0702;0.2379;0.6912;4;8;0.1366;0.4241;0.7164;Qwen 2.5-1.5B
ID_7483948147827075;0.5384;0.4123;0.6000;0.4000;0.2500;0.1111;0.1481;0.1852;0.1296;0.3616;0.5781;4;5;0.1465;0.4371;0.6325;Qwen 2.5-1.5B
ID_3663976246405654;0.4129;0.4618;0.6000;0.4000;0.4000;0.1667;0.2222;0.4444;0.1167;0.4409;0.6704;4;9;0.2173;0.5318;0.6711;Qwen 2.5-1.5B
ID_6175285839739641;0.4397;0.4434;0.4000;0.4000;0.4000;0.0870;0.1739;0.3478;0.1081;0.3571;0.6230;5;9;0.1918;0.4617;0.6552;Qwen 2.5-1.5B
ID_4746511137641620;0.4537;0.2928;0.6000;0.3000;0.1500;0.0750;0.0750;0.0750;0.0688;0.1257;0.7094;3;3;0.0688;0.1361;0.7067;Qwen 2.5-1.5B
ID_2247991541439424;0.1944;0.2185;0.4000;0.3000;0.2500;0.0541;0.0811;0.1351;0.0459;0.2500;0.6749;3;6;0.0653;0.3278;0.7121;Qwen 2.5-1.5B
ID_2169077750473763;0.1172;0.1485;0.0000;0.2000;0.2000;0.0000;0.0741;0.1481;0.0154;0.1912;0.5785;3;6;0.0334;0.2206;0.6914;Qwen 2.5-1.5B
ID_0737720586420784;0.4194;0.4649;0.2000;0.4000;0.5000;0.0192;0.0769;0.1923;0.0381;0.1721;0.5763;4;10;0.0966;0.2623;0.6324;Qwen 2.5-1.5B
ID_1666847480524681;0.4533;0.4150;0.6000;0.4000;0.4000;0.0698;0.0930;0.1860;0.0791;0.8108;0.6837;4;8;0.1204;0.9459;0.6702;Qwen 2.5-1.5B
ID_0143397497562314;0.4690;0.3027;0.6000;0.3000;0.1500;0.0769;0.0769;0.0769;0.0769;0.5066;0.7388;3;3;0.0769;0.5066;0.6779;Qwen 2.5-1.5B
ID_5733639342016958;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1535;0.6336;0;0;0.0000;0.1535;0.5833;Qwen 2.5-1.5B
ID_6911356765220023;0.3364;0.3123;0.4000;0.3000;0.3000;0.0588;0.0882;0.1765;0.0490;0.1618;0.6843;4;8;0.0782;0.3162;0.6766;Qwen 2.5-1.5B
ID_1254836315844697;0.0805;0.0641;0.2000;0.1000;0.0500;0.0526;0.0526;0.0526;0.0175;0.1621;0.5638;3;3;0.0175;0.1621;0.5638;Qwen 2.5-1.5B
ID_3590884268165249;0.6061;0.3911;0.8000;0.6000;0.3000;0.1000;0.1500;0.1500;0.1179;0.1786;0.6417;6;6;0.1179;0.1939;0.6737;Qwen 2.5-1.5B
ID_1383177933306046;0.0978;0.1679;0.0000;0.2000;0.2500;0.0000;0.0588;0.1471;0.0102;0.2149;0.7408;2;5;0.0321;0.6364;0.6780;Qwen 2.5-1.5B
ID_8400994037688251;0.0488;0.1087;0.0000;0.0000;0.0500;0.0000;0.0000;0.1250;0.0000;0.2019;0.7514;3;4;0.0096;0.3365;0.7520;Qwen 2.5-1.5B
ID_7421096523152034;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1053;0.6408;0;0;0.0000;0.1184;0.6515;Qwen 2.5-1.5B
ID_3524890504250775;0.0897;0.1504;0.0000;0.0000;0.1000;0.0000;0.0000;0.1250;0.0000;0.5034;0.7068;5;7;0.0110;0.5054;0.5538;Qwen 2.5-1.5B
